productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B0002ZS20I,Clevercat Top Entry Litterbox,A34XYANI6PV7R8,56/57,5.0,1118275200,"We have been through so many different litter boxes that were just a waste of money. With four dogs and three cats, keeping the dogs out of the ""snack bar"" has been a constant challenge. This works perfectly, and I have to vacuum a lot less litter from the carpet. All of our cats took to it within the first day, and since that went so well I got a second box to put their food dishes in. It solved the problem of trying to keep the dogs and cats separated at feeding time (the cats just have to take turns eating). The heavy lawn and leaf bags work great as liners. A lot less expensive than buying the liners from the manufacturer and they are thicker, too. I would HIGHLY recommend this litter box, even if you don't have dogs to contend with.",pet supplies,cats,litter housebreaking
B000F4W02M,Nutramax Cosequin for Cats - 80 Sprinkle Capsules,A2SH1L7X0TWS5M,79/79,5.0,1119571200,"I started my 14 year old cat on this when she started having problems with her joints. It has made a huge difference in her quality of life. She jumps and runs around like she is 10 years younger. I wholeheartedly recommend it for the older cat with joint problems. It's easy to give her as it's in a capsule form and I easily open the capsule and sprinkle the powder on her wet food, then mix it in and she eats it up and doesn't know anything is different in her food. As I said a great product.",pet supplies,cats,health supplies
B0002DK2DU,"Omega Paw Self-Cleaning Litter Box, Green and Beige",A1BPRRT5QIKU8J,6/7,5.0,1121558400,"Yes! It does work. I have one and will buy another!! I have 5 cats and have 5 boxes. One automatic and two siftters and this one also a regular one. I am going to change over to these. The catch on using these boxes are TAKE YOUR TIME rolling them and I use the corn, Worlds Greastest Cat Litter and it works great. But it has taken my cats about 2-3 weeks to get used to it. I mixed the litters the first 2 weeks and than increased to just corn litter. But I don't mind changing the boxes now.",pet supplies,cats,litter housebreaking
B0002ARW5Y,TUBIFEX WORMS,A22BC3K88A0C2V,3/4,1.0,1124236800,"Wardley never fails to impress. That is if you're impressed by horrible products made as cheaply as possible that always fail miserably at what they're supposed to do.Their freeze dried tubifex worms are another in a long line of Wardley failures. These little cubes float on the water for hours. The fish don't bother with them. You'd be better off putting styrophoam in your aquarium.I have harlequins, tetras, gouramis, rams, plecos, danios.. and NONE of them like this crap. In fact they show no interest in it, as though it actually WERE styrophoam",pet supplies,fish aquatic pets,food
B0002NYAXI,"Kids'N Pets All-Purpose Stain & Odor Remover, 32 oz",A2HTPZQ8FUQHN6,3/3,5.0,1124496000,This stuff in the greatest. I have 2 very naughty dogs that haven't grasped the concept of potting training for the last of their 9 years. This is the only product I've found that will take the odor and stain out and not leave residue. I just moved into a new house and this stuff is a life saver!! It's saved my new carpet many many times already!,pet supplies,dogs,litter housebreaking
B0002AQ5FW,"Coralife 05765 12X Turbo-Twist Pond Clarifier , 36-Watt",AYM4SPM0CUYEG,4/4,5.0,1126137600,"I purchased the 36 watt Turbo Twist clarifier about six weeks ago. I have a 5,500 gallon koi pond in direct sunlight most of the day. Up until buying the new Turbo Twist we had a constant battle with algae. Chemical treatment would only work for a week or so and was very expensive not to mention detrimental to some life forms in the pond. I installed the Turbo Twist and within a week the pond was crystal clear and has stayed clear since then. Needless to say, I'm very pleased with the product. This 36 watt model is supposed to handle up to 8,800 gallon ponds and they do make other sizes.",pet supplies,fish aquatic pets,aquarium lights
B0002NYAXI,"Kids'N Pets All-Purpose Stain & Odor Remover, 32 oz",A1WBZREZRB7RUY,1/5,2.0,1126569600,I saw that amazon had gave this a 5 star test and no way is it worth buying. It never changed the odor in my kids bedroom floor.,pet supplies,dogs,litter housebreaking
B00076NO0U,C.E.T. Oral Hygiene Kit for Cats,A3U91G2EDQT2OL,14/14,5.0,1126569600,"My cats and I love the little toothbrush that comes with the cat oral hygiene kit. It's small, so my cats don't find it intimidating like the cat toothbrush that I used before. The bristles reach the top and bottom teeth easily. The toothpaste says it has a fish flavor, but it's odorless.",pet supplies,cats,health supplies
B0009X63LI,Premier Gentle Leader Head Dog Collar,A2UNVFU7XPPIVP,8/8,5.0,1126656000,"This product is a God send for those people who have a dog that pulls on the leash and thereby making walking the dog a struggle! Dogs naturally will tug against restraint. Former methods of using a choke collar or even worse a harsh coller that will cut into the dogs neck if it pulls are cruel in my opinion as is the method of jerking the dog back if it pulls. Dogs do not like to have thier heads turned if they pull. They will IMMEDIATELY stop pulling! I admit that initially my dogs didn't like the collar over the nose, but that passes quickly. This is not a muzzle in any way. It gently and humanely stops the tugging and you will have happy walks! This product is a blessing! You will love it.",pet supplies,dogs,collars
B0002DI5HU,"Petmate Durabed Elevated Pet Bed Extra-Large, Black",A26Z7DG1LSRZMC,3/3,5.0,1126656000,This is my second Durabed. I noticed that one of the screw pieces did not screw in tightly. But...I like the beds and so do my dogs. Thanks,pet supplies,dogs,beds furniture
B00005MF9U,LitterMaid LM900 Mega Self-Cleaning Litter Box,A1BUSVVL0M2SS,2/3,2.0,1127174400,"We had to replace our LitterMaid unit three times over the course of about three years. I think that a lot of the rave reviews on here were written after having the LitterMaid box for a short time. I will agree that in the short run, this was one of the most awesome inventions I had ever encountered. Unfortunately, the longevity of the product is not so awesome. I will break it down for you like this:LitterMaid Box #1) After about a year, the motor died.LitterMaid Box #2) After about a year, the motor died.LitterMaid Box #3) After about a year, the motor died because the tines had somehow caught the wire that connects the rake to the motor and pulled it apart.There were many times that we had to manually clean the box. A lot of times the rake would get stuck and return to its default position, issuing the blinking warning light. Sometimes, the rake would hit a clump of excrement and pop it completely out of the box and onto the floor. The black paw mat that attaches to the front of the box is also a waste of money as it gets covered with sticky litter in a few months. DO NOT purchase the tent. Excrement generates heat and evaporates which causes steam. Over time, this steam builds up on the inside of the tent. The end result is a layer of disgusting film on the inside of the tent which generates a horrific odor.The bottom line on this product is that it is built to last through the warranty period. Perhaps we just got unlucky with three consecutive purchases. However, it is more likely that the LitterMaid corporation is cashing in on an idea rather than a product.I have had cats as family members for over 20 years. My advice to other cat lovers is this",pet supplies,cats,litter housebreaking
