timestamp,visitorid,event,itemid,transactionid
1430852746112,1198276,view,163352,
1430852764029,488101,view,206364,
1430852796120,618849,view,379520,
1430852978121,379932,addtocart,7943,
1430853030833,1157118,view,147005,
1430853571358,719061,view,378637,
1430853761341,650917,view,292750,
1430853880568,6489,view,170438,
1430853924972,330203,view,413981,
1430853940981,621178,addtocart,76615,
1430854251060,78544,view,142827,
1430854285516,58713,view,305834,
1430854294057,639295,view,408331,
1430854307556,518182,view,303505,
1430854310245,359504,view,242603,
1430854386164,1320779,view,292674,
1430854538142,446958,view,356695,
1430854805688,373813,view,33038,
1430854811648,1308639,view,233849,
1430854844525,454113,view,99268,
1430854881910,178136,view,66046,
1430854934968,1224814,view,190732,
1430854936392,950509,view,290126,
1430855121752,389532,view,319723,
1430855142127,188084,view,143298,
1430855283391,882029,view,444405,
1430855448922,1399574,view,41514,
1430855450317,1037674,view,253540,
1430855476961,52318,view,353286,
1430855497875,1256401,view,276872,
1430855656837,842051,view,214207,
1430855809474,1263122,view,59119,
1430855884999,683569,view,99895,
1430856001883,744530,addtocart,219442,
1430856003293,514141,view,267097,
1430856036588,436309,view,35852,
1430856215895,135440,view,284410,
1430856220361,1194500,view,372353,
1430856272890,875197,view,78528,
1430856434359,1302052,view,391354,
1430856872620,1228241,view,381613,
1430856886730,755347,view,359455,
1430856976107,623069,view,243882,
1430857517837,229157,view,256023,
1430857584279,486742,view,200527,
1430857701576,1292044,view,126603,
1430857722834,953965,view,153118,
1430857727252,1074238,view,148233,
1430858046429,1031260,view,410372,
1430858086919,492230,view,393111,
1430858166768,941178,view,41427,
1430858270807,956422,view,116248,
1430858439544,257587,view,102763,
1430858556254,1193644,view,13855,
1430858721911,886746,view,422303,
1430858782961,1174946,view,311140,
1430858787274,427393,view,166835,
1430858804247,1071080,view,324670,
1430858940592,1368528,view,391470,
1430859001562,561774,view,404436,
1430859125842,1035814,view,296256,
1430859252112,379932,transaction,132126,15988.0
1430859273801,1405773,view,80153,
1430859361373,1320492,view,432011,
1430859444929,21860,view,245168,
1430859445794,432633,view,310791,
1430859475200,1011104,view,142240,
1430861754632,138088,view,339531,
1430861861925,557623,view,131564,
1430862021371,899857,view,136471,
1430862125822,701451,view,292938,
1430862128333,1084182,transaction,199931,7539.0
1430862227828,252828,view,320130,
1430862264603,522221,view,62613,
1430862688053,704290,view,15844,
1430862731443,204903,view,407908,
1430863139204,1132161,view,33,
1430863178939,924141,view,439614,
1430863281900,55,view,399556,
1430863290640,400331,view,28330,
1430863364521,549808,view,41562,
1430863452485,1034908,view,346015,
1430863497958,1326317,view,49553,
1430863502366,757166,view,125751,
1430863556288,929877,view,372860,
1430863561796,1116948,view,407908,
1430863626498,912628,view,496,
1430863692338,1138391,view,415249,
1430863706841,1098401,view,138201,
1430863799950,635154,view,351585,
1430864105780,333007,view,327992,
1430864110412,526341,view,456933,
1430864149598,1294060,view,181856,
1430864335209,1060449,view,286118,
1430864689859,809822,view,319146,
1430864701993,372748,addtocart,305174,
1430865064343,1232157,view,461867,
1430865113753,938792,view,142466,
1430865197904,379932,transaction,375796,7004.0
1430865329696,615306,view,212045,
1430865388462,229411,view,123835,
1430865523700,30858,view,98051,
1430866183524,1140262,view,304411,
1430866290649,1214790,view,415344,
1430866318329,1097829,view,378983,
1430866437702,356933,view,176609,
1430866504742,857148,view,126134,
1430866676940,774920,addtocart,350645,
1430866741451,4511,view,296431,
1430867073966,607727,view,240890,
1430867096980,1403479,view,39557,
1430867308536,1116948,addtocart,377635,
1430867443610,19148,view,25680,
1430867453583,748854,view,130273,
1430867512964,452569,view,56139,
1430867853082,584525,view,34853,
1430867872475,935652,view,237298,
1430867953256,530666,view,388119,
1430868046204,1288908,view,91105,
1430868147356,509254,view,296554,
1430868197439,195362,view,122412,
1430868546017,954712,view,202170,
1430869051947,625362,view,457994,
1430869382595,503800,view,346080,
1430869431523,249248,view,120181,
1430869574042,1116948,view,109618,
1430869599361,229157,view,91636,
1430869611978,946169,view,168717,
1430869863893,824842,addtocart,421606,
1430869912518,1103687,view,303603,
1430869933076,606797,view,45330,
1430869941520,365505,view,373851,
1430870002017,1125319,view,107107,
1430870110000,244077,view,279591,
1430870139860,307253,view,434048,
1430870364343,256544,transaction,37029,12249.0
1430870421414,812798,view,89797,
1430870646466,118161,view,409618,
1430870807331,1257539,view,214189,
1430871164595,668416,view,227321,
1430871176291,1282308,view,313871,
1430871493262,795383,view,364488,
1430871498237,1169195,view,186362,
1430871519607,1230205,view,247862,
1430871639469,386777,view,385498,
1430871645969,521830,view,229857,
1430872448619,771044,view,366964,
1430872659978,1261557,addtocart,222696,
1430872792854,1370456,view,421373,
1430872808522,1140801,view,128651,
1430872854081,825783,view,207825,
1430872868107,533470,view,446261,
1430873218560,628940,view,268944,
1430873255049,286645,view,157615,
1430873361949,619790,view,325585,
1430874307760,138131,view,69533,
1430874310382,386357,view,338840,
1430874582151,206745,view,396110,
1430874827954,206745,view,396110,
1430874958524,1042689,view,222613,
1430875206274,77007,view,137828,
1430875329203,614799,view,173812,
1430875554716,1102098,view,102403,
1430875580812,934349,view,268081,
1430875653301,227769,view,152844,
1430875707635,401716,view,245472,
1430875728235,511398,view,71748,
1430875914283,47827,view,160975,
1430876076632,220457,view,114786,
1430876089408,337218,view,98648,
1430876140741,1013035,view,54427,
1430876977397,1159641,view,49307,
1430877253004,1281989,view,54234,
1430877432831,541510,view,319146,
1430877580014,541510,view,184331,
1430877686971,554985,view,196731,
1430877735915,640902,addtocart,296968,
1430877876241,559966,view,16479,
1430878293999,148165,view,83435,
1430878307602,796108,view,375861,
1430878673191,204250,view,150445,
1430878907142,411156,view,336121,
1430879129103,841707,view,224445,
1430879419236,456109,view,62051,
1430879517663,360949,view,396140,
1430879553136,763369,view,173833,
1430879568369,1063400,view,399110,
1430880073992,59338,view,256513,
1430880217057,280754,view,328230,
1430880370403,1203419,view,458891,
1430880426794,1149756,view,224605,
1430880465194,1217001,view,223985,
1430880641283,1117430,view,242314,
1430880840428,1013383,view,141510,
1430880876245,523417,view,92505,
1430880891465,697088,view,130352,
1430881043519,1260124,view,67486,
1430881202444,262412,view,445133,
1430881260986,1220836,view,292400,
1430881375295,1055607,view,438248,
1430881956764,97112,view,53151,
1430881980477,246906,view,288831,
1430882109188,158555,view,27043,
1430882138269,627230,view,405232,
1430882508841,977854,view,213432,
1430882624004,893667,view,324512,
1430882768450,1350979,view,391612,
1430882816808,1151472,view,336213,
1430882869969,911243,view,401778,
1430882929655,373174,view,440129,
1430883196279,1004685,view,210828,
1430883209109,1176642,view,255078,
1430883229367,435386,view,43521,
1430883293650,795738,view,399745,
1430883298371,752356,view,124919,
1430883303296,454771,view,459475,
1430883369995,84117,view,180177,
1430883604241,539583,view,75925,
1430883607844,1141412,view,338552,
1430883689567,1215136,view,207802,
1430883802129,692179,view,265396,
1430883804383,434785,view,287152,
1430883973098,140640,addtocart,29196,
1430883995587,1173396,view,355153,
1430884232443,31084,view,273579,
1430884235371,353826,view,344495,
1430884330045,313636,view,432183,
1430884521023,911794,view,128651,
1430884568421,126472,view,72294,
1430884569858,243929,view,166050,
1430884916400,1154973,view,270527,
1430885556008,60286,view,346925,
1430885654919,10576,view,179411,
1430886134977,535838,view,103107,
1430886182504,726050,view,118362,
1430886325714,1141934,view,49384,
1430886420540,115261,view,446556,
1430886533080,1273132,view,424899,
1430886563548,735661,view,39067,
1430886610875,1273018,view,392554,
1430886648219,441641,addtocart,93267,
1430886692455,814401,view,199408,
1430886762302,31884,view,47647,
1430886828109,1302324,view,154766,
1430886950660,1343595,view,445821,
1430887028129,687845,view,282533,
1430887210749,849484,view,364653,
1430887484526,521014,addtocart,379520,
1430887621401,552312,view,232172,
1430887939234,36851,view,394792,
1430887965036,1306208,view,342554,
1430887972312,181239,view,75555,
1430888592529,895078,view,319138,
1430888614228,964000,view,461081,
1430888887646,1253575,view,305016,
1430888954513,1236639,view,236982,
1430889043270,594580,view,198400,
1430889191356,377051,view,26477,
1430889680449,216772,view,232172,
1430889689317,91737,view,79908,
1430889703751,1060343,view,425264,
1430889892671,996182,view,91755,
1430889894871,944441,view,247079,
1430889997524,555204,view,195453,
1430890217458,208949,view,217251,
1430890398608,969033,view,273310,
1430890640158,458626,view,29100,
1430890706273,960652,view,62916,
1430890897326,343426,view,82234,
1430890917242,983482,view,215308,
1430891007596,1394708,view,354449,
1430891535118,104359,view,402580,
1430891707043,1196671,view,245584,
1430891723808,347701,view,71785,
1430891798202,1317393,view,80956,
1430892283041,1311723,view,94062,
1430892908629,294907,view,298387,
1430893467329,810437,view,12892,
1430893538075,882127,view,63668,
1430893752036,265921,view,97664,
1430893784901,965136,view,320788,
1430894942546,849260,view,84160,
1430895229862,1029084,view,390036,
1430895336703,227716,view,268287,
1430896466489,243023,view,145403,
1430896480721,238758,view,114403,
1430897131943,79208,view,320788,
1430897525737,1271652,view,348500,
1430897975161,886313,view,443105,
1430898358601,105480,view,244896,
1430898895536,62620,view,389135,
1430903266859,1078945,addtocart,422471,
1430903367840,155229,view,228282,
1430904056695,970466,view,30173,
1430906897757,1292711,view,112782,
1430906900558,1232441,view,190667,
1430907034412,694587,view,127630,
1430907367387,194780,view,164687,
1430908570351,361544,view,174380,
1430908747988,616908,view,93267,
1430910820152,1313734,view,10751,
1430911867804,607703,view,97307,
1430913272601,984159,view,37379,
1430914152630,1184396,view,201881,
1430914771075,1113576,view,443386,
1430915132011,711451,view,181237,
1430915195113,717244,view,346518,
1430915505079,665242,view,392563,
1430916724376,102363,view,318420,
1430917737898,1170,view,75075,
1430919196466,674887,view,147694,
1430919222011,805789,view,282312,
1430919263819,8615,view,220192,
1430919481433,1184188,view,152085,
1430919831014,1369113,view,139435,
1430920024343,930134,view,197635,
1430921202283,1405752,view,166491,
1430921318179,194648,view,446815,
1430922107186,4398,view,150565,
1430922144143,460922,view,324413,
1430923039243,547194,view,450502,
1430923406952,256891,view,180305,
1430923516498,463732,view,167271,
1430923530371,114997,view,466152,
1430923751251,178867,view,151950,
1430923917289,58444,view,46444,
1430924174601,796636,view,41662,
1430924462033,675301,view,81601,
1430924486440,879792,view,196995,
1430924521394,710669,view,16832,
1430924729867,73449,view,76831,
1430924754849,1032826,view,352247,
1430924761670,1210499,view,10084,
1430924811178,986636,view,353334,
1430924811798,950490,view,78078,
1430924946825,1381021,view,325781,
1430925117726,1194338,view,96935,
1430925151004,79894,view,345483,
1430925162785,681746,view,434185,
1430925404058,678529,view,212216,
1430925444817,888211,view,106591,
1430925539097,1093523,view,391156,
1430925686700,1161163,addtocart,209688,
1430925778691,420891,view,293038,
1430926116322,592787,transaction,205768,14494.0
1430926166486,388556,view,151152,
1430926224410,801644,view,14957,
1430927122061,1722,view,381314,
1430927184641,1021341,view,390115,
1430927344016,740177,view,461686,
1430927477890,194855,view,251054,
1430927510285,1033888,view,156767,
1430927558639,274859,view,255037,
1430927585834,629192,view,280810,
1430927809949,1134117,view,463122,
1430927921215,1405093,view,192900,
1430927966491,154780,view,443105,
1430927980025,1382757,view,55079,
1430928038465,526638,view,337883,
1430928088635,554095,view,118840,
1430928250367,227091,view,222888,
1430928275070,121772,view,20709,
1430928589293,1392364,view,383767,
1430928858329,77390,view,228941,
1430928883295,949651,view,454877,
1430928930659,799390,view,178838,
1430929048305,513608,view,420327,
1430929163174,407460,view,402394,
1430929498674,945722,view,144928,
1430929511835,991803,view,160878,
1430929512933,935325,view,340108,
1430929517605,647902,view,345308,
1430929565996,1165770,view,393744,
1430929659878,1116948,view,271450,
1430929871052,1159054,view,165302,
1430929956533,62923,view,168011,
1430929975741,511374,view,14644,
1430930108679,974037,view,234168,
1430930270812,1105046,view,174986,
1430931064032,962007,view,255037,
1430931152275,856272,view,342530,
1430931169819,612188,view,215802,
1430931437545,389532,view,279457,
1430931477139,243080,view,290282,
1430931617349,872947,view,113019,
1430931717075,80456,view,201145,
1430931900245,1293618,view,211732,
1430932127057,1090997,view,179494,
1430932339326,895999,view,243233,
1430932697922,1199039,view,2331,
1430932797238,620547,view,188830,
1430932910359,461258,view,82465,
1430933078857,959374,view,94461,
1430933512236,1161163,view,115809,
1430933758547,909700,view,239297,
1430933784464,254230,view,258310,
1430933785077,979210,view,414914,
1430933906171,89514,view,221309,
1430933987775,1161163,view,246825,
1430934045096,1096523,view,38140,
1430934046208,1072811,view,390625,
1430934262579,4874,view,145403,
1430934758258,389532,view,109221,
1430934795815,554538,view,7581,
1430934866688,317317,view,372010,
1430934883274,1359701,view,48237,
1430935165624,229157,view,179067,
